id,country_code,framework_code,version,control_number,domain,title_en,title_ar,requirement_en,requirement_ar,control_type,maturity_level,priority,is_mandatory,evidence_types,status
633,ARE,UAE-DHA-STD,5.0,2.18,Clinical Quality,Clinical Quality - Control 18,Clinical Quality - ضابط 18,The organization shall implement clinical quality controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط Clinical Quality لضمان الامتثال لمتطلبات معايير الرعاية الصحية,corrective,3,medium,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
634,ARE,UAE-DHA-STD,5.0,3.18,Information Management,Information Management - Control 18,Information Management - ضابط 18,The organization shall implement information management controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط Information Management لضمان الامتثال لمتطلبات معايير الرعاية الصحية,preventive,4,low,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
635,ARE,UAE-DHA-STD,5.0,4.18,Infrastructure,Infrastructure - Control 18,Infrastructure - ضابط 18,The organization shall implement infrastructure controls to ensure compliance with DHA Healthcare Standards requirements.,يجب على المنظمة تطبيق ضوابط Infrastructure لضمان الامتثال لمتطلبات معايير الرعاية الصحية,detective,1,critical,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
636,ARE,UAE-DFSA-CYB,1.0,1.1,Governance,Governance - Control 1,Governance - ضابط 1,The organization shall implement governance controls to ensure compliance with DFSA Cyber Risk Module requirements.,يجب على المنظمة تطبيق ضوابط Governance لضمان الامتثال لمتطلبات وحدة المخاطر السيبرانية,preventive,1,critical,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
637,ARE,UAE-DFSA-CYB,1.0,2.1,Risk Assessment,Risk Assessment - Control 1,Risk Assessment - ضابط 1,The organization shall implement risk assessment controls to ensure compliance with DFSA Cyber Risk Module requirements.,يجب على المنظمة تطبيق ضوابط Risk Assessment لضمان الامتثال لمتطلبات وحدة المخاطر السيبرانية,detective,2,high,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
638,ARE,UAE-DFSA-CYB,1.0,3.1,Security Operations,Security Operations - Control 1,Security Operations - ضابط 1,The organization shall implement security operations controls to ensure compliance with DFSA Cyber Risk Module requirements.,يجب على المنظمة تطبيق ضوابط Security Operations لضمان الامتثال لمتطلبات وحدة المخاطر السيبرانية,corrective,3,medium,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
639,ARE,UAE-DFSA-CYB,1.0,4.1,Incident Response,Incident Response - Control 1,Incident Response - ضابط 1,The organization shall implement incident response controls to ensure compliance with DFSA Cyber Risk Module requirements.,يجب على المنظمة تطبيق ضوابط Incident Response لضمان الامتثال لمتطلبات وحدة المخاطر السيبرانية,preventive,4,low,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
640,ARE,UAE-DFSA-CYB,1.0,5.1,Third Party,Third Party - Control 1,Third Party - ضابط 1,The organization shall implement third party controls to ensure compliance with DFSA Cyber Risk Module requirements.,يجب على المنظمة تطبيق ضوابط Third Party لضمان الامتثال لمتطلبات وحدة المخاطر السيبرانية,detective,1,critical,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
641,ARE,UAE-DFSA-CYB,1.0,1.2,Governance,Governance - Control 2,Governance - ضابط 2,The organization shall implement governance controls to ensure compliance with DFSA Cyber Risk Module requirements.,يجب على المنظمة تطبيق ضوابط Governance لضمان الامتثال لمتطلبات وحدة المخاطر السيبرانية,corrective,2,high,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
642,ARE,UAE-DFSA-CYB,1.0,2.2,Risk Assessment,Risk Assessment - Control 2,Risk Assessment - ضابط 2,The organization shall implement risk assessment controls to ensure compliance with DFSA Cyber Risk Module requirements.,يجب على المنظمة تطبيق ضوابط Risk Assessment لضمان الامتثال لمتطلبات وحدة المخاطر السيبرانية,preventive,3,medium,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
643,ARE,UAE-DFSA-CYB,1.0,3.2,Security Operations,Security Operations - Control 2,Security Operations - ضابط 2,The organization shall implement security operations controls to ensure compliance with DFSA Cyber Risk Module requirements.,يجب على المنظمة تطبيق ضوابط Security Operations لضمان الامتثال لمتطلبات وحدة المخاطر السيبرانية,detective,4,low,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
644,ARE,UAE-DFSA-CYB,1.0,4.2,Incident Response,Incident Response - Control 2,Incident Response - ضابط 2,The organization shall implement incident response controls to ensure compliance with DFSA Cyber Risk Module requirements.,يجب على المنظمة تطبيق ضوابط Incident Response لضمان الامتثال لمتطلبات وحدة المخاطر السيبرانية,corrective,1,critical,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
645,ARE,UAE-DFSA-CYB,1.0,5.2,Third Party,Third Party - Control 2,Third Party - ضابط 2,The organization shall implement third party controls to ensure compliance with DFSA Cyber Risk Module requirements.,يجب على المنظمة تطبيق ضوابط Third Party لضمان الامتثال لمتطلبات وحدة المخاطر السيبرانية,preventive,2,high,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
646,ARE,UAE-DFSA-CYB,1.0,1.3,Governance,Governance - Control 3,Governance - ضابط 3,The organization shall implement governance controls to ensure compliance with DFSA Cyber Risk Module requirements.,يجب على المنظمة تطبيق ضوابط Governance لضمان الامتثال لمتطلبات وحدة المخاطر السيبرانية,detective,3,medium,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
647,ARE,UAE-DFSA-CYB,1.0,2.3,Risk Assessment,Risk Assessment - Control 3,Risk Assessment - ضابط 3,The organization shall implement risk assessment controls to ensure compliance with DFSA Cyber Risk Module requirements.,يجب على المنظمة تطبيق ضوابط Risk Assessment لضمان الامتثال لمتطلبات وحدة المخاطر السيبرانية,corrective,4,low,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
648,ARE,UAE-DFSA-CYB,1.0,3.3,Security Operations,Security Operations - Control 3,Security Operations - ضابط 3,The organization shall implement security operations controls to ensure compliance with DFSA Cyber Risk Module requirements.,يجب على المنظمة تطبيق ضوابط Security Operations لضمان الامتثال لمتطلبات وحدة المخاطر السيبرانية,preventive,1,critical,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
649,ARE,UAE-DFSA-CYB,1.0,4.3,Incident Response,Incident Response - Control 3,Incident Response - ضابط 3,The organization shall implement incident response controls to ensure compliance with DFSA Cyber Risk Module requirements.,يجب على المنظمة تطبيق ضوابط Incident Response لضمان الامتثال لمتطلبات وحدة المخاطر السيبرانية,detective,2,high,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
650,ARE,UAE-DFSA-CYB,1.0,5.3,Third Party,Third Party - Control 3,Third Party - ضابط 3,The organization shall implement third party controls to ensure compliance with DFSA Cyber Risk Module requirements.,يجب على المنظمة تطبيق ضوابط Third Party لضمان الامتثال لمتطلبات وحدة المخاطر السيبرانية,corrective,3,medium,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
651,ARE,UAE-DFSA-CYB,1.0,1.4,Governance,Governance - Control 4,Governance - ضابط 4,The organization shall implement governance controls to ensure compliance with DFSA Cyber Risk Module requirements.,يجب على المنظمة تطبيق ضوابط Governance لضمان الامتثال لمتطلبات وحدة المخاطر السيبرانية,preventive,4,low,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
652,ARE,UAE-DFSA-CYB,1.0,2.4,Risk Assessment,Risk Assessment - Control 4,Risk Assessment - ضابط 4,The organization shall implement risk assessment controls to ensure compliance with DFSA Cyber Risk Module requirements.,يجب على المنظمة تطبيق ضوابط Risk Assessment لضمان الامتثال لمتطلبات وحدة المخاطر السيبرانية,detective,1,critical,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
653,ARE,UAE-DFSA-CYB,1.0,3.4,Security Operations,Security Operations - Control 4,Security Operations - ضابط 4,The organization shall implement security operations controls to ensure compliance with DFSA Cyber Risk Module requirements.,يجب على المنظمة تطبيق ضوابط Security Operations لضمان الامتثال لمتطلبات وحدة المخاطر السيبرانية,corrective,2,high,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
654,ARE,UAE-DFSA-CYB,1.0,4.4,Incident Response,Incident Response - Control 4,Incident Response - ضابط 4,The organization shall implement incident response controls to ensure compliance with DFSA Cyber Risk Module requirements.,يجب على المنظمة تطبيق ضوابط Incident Response لضمان الامتثال لمتطلبات وحدة المخاطر السيبرانية,preventive,3,medium,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
655,ARE,UAE-DFSA-CYB,1.0,5.4,Third Party,Third Party - Control 4,Third Party - ضابط 4,The organization shall implement third party controls to ensure compliance with DFSA Cyber Risk Module requirements.,يجب على المنظمة تطبيق ضوابط Third Party لضمان الامتثال لمتطلبات وحدة المخاطر السيبرانية,detective,4,low,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
656,ARE,UAE-DFSA-CYB,1.0,1.5,Governance,Governance - Control 5,Governance - ضابط 5,The organization shall implement governance controls to ensure compliance with DFSA Cyber Risk Module requirements.,يجب على المنظمة تطبيق ضوابط Governance لضمان الامتثال لمتطلبات وحدة المخاطر السيبرانية,corrective,1,critical,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
657,ARE,UAE-DFSA-CYB,1.0,2.5,Risk Assessment,Risk Assessment - Control 5,Risk Assessment - ضابط 5,The organization shall implement risk assessment controls to ensure compliance with DFSA Cyber Risk Module requirements.,يجب على المنظمة تطبيق ضوابط Risk Assessment لضمان الامتثال لمتطلبات وحدة المخاطر السيبرانية,preventive,2,high,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
658,ARE,UAE-DFSA-CYB,1.0,3.5,Security Operations,Security Operations - Control 5,Security Operations - ضابط 5,The organization shall implement security operations controls to ensure compliance with DFSA Cyber Risk Module requirements.,يجب على المنظمة تطبيق ضوابط Security Operations لضمان الامتثال لمتطلبات وحدة المخاطر السيبرانية,detective,3,medium,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
659,ARE,UAE-DFSA-CYB,1.0,4.5,Incident Response,Incident Response - Control 5,Incident Response - ضابط 5,The organization shall implement incident response controls to ensure compliance with DFSA Cyber Risk Module requirements.,يجب على المنظمة تطبيق ضوابط Incident Response لضمان الامتثال لمتطلبات وحدة المخاطر السيبرانية,corrective,4,low,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
660,ARE,UAE-DFSA-CYB,1.0,5.5,Third Party,Third Party - Control 5,Third Party - ضابط 5,The organization shall implement third party controls to ensure compliance with DFSA Cyber Risk Module requirements.,يجب على المنظمة تطبيق ضوابط Third Party لضمان الامتثال لمتطلبات وحدة المخاطر السيبرانية,preventive,1,critical,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
661,ARE,UAE-DFSA-CYB,1.0,1.6,Governance,Governance - Control 6,Governance - ضابط 6,The organization shall implement governance controls to ensure compliance with DFSA Cyber Risk Module requirements.,يجب على المنظمة تطبيق ضوابط Governance لضمان الامتثال لمتطلبات وحدة المخاطر السيبرانية,detective,2,high,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
